SYS.STBR-NAME,PART#,RICHARD ROBINSON,DESC,Best Parts Inc,ROBERT THOMAS,QOH,STAT,MARK GREEN,LAST-RECV-DATE,SRC,BIN1,BIN2,Central Supply,LIST,SARAH BROWN,Great Supply Inc,GRP,ASSORTMENT-CLASS,STAT,Central Supply,THOMAS LEE,MIKE JOHNSON,NANCY ALLEN
Delta Dealer,HP76630-T5R-A03,City Cars,"BLADE, WSW (350MM)",19.03,0.00,1,,06/12/25,06/14/25,12,220,,19.03,31.72,,0,76620,,,0,1,0.00,220
Delta Dealer,HP76630-T7W-A03,City Cars,"BLADE, WSW (450MM)",19.56,0.00,2,,06/06/25,06/10/25,12,215,,19.56,32.60,,,76620,,,0,1,0.00,215
Delta Dealer,HP76630-T90-A01,City Cars,"BLADE, WSW (550MM)",14.87,0.00,5,AP,05/24/25,10/18/24,12,225H,,14.87,24.78,,,76620,,AP,0,1,0.00,225H
Delta Dealer,HP76630-TA0-A02,City Cars,"BLADE, WSW (475MM)",19.56,0.00,2,,05/30/25,05/31/25,12,218,,19.56,32.60,,0,76620,,,0,1,0.00,218
Delta Dealer,HP76630-TBA-A02,City Cars,"BLADE, WSW (450MM)",19.56,0.00,5,,06/14/25,06/12/25,12,218,,19.56,32.60,,0,76620,,,0,1,0.00,218
Delta Dealer,HP76630-TG7-A01,City Cars,"BLADE, WSW (600MM)",22.58,0.00,11,,06/11/25,05/28/25,12,218,,22.58,37.63,,,76620,,,0,1,0.00,218
Delta Dealer,HP76630-THR-A03,City Cars,"BLADE, WSW (575MM)",20.31,0.00,5,,06/12/25,06/14/25,12,219,,20.31,33.85,,0,76620,,,0,1,0.00,219
Delta Dealer,HP76630-TK8-A03,City Cars,"BLADE, WSW (550MM)",20.31,0.00,2,,06/09/25,06/10/25,12,219,,20.31,33.85,,0,76620,,,0,1,0.00,219
Delta Dealer,HP76630-TLA-A02,City Cars,"BLADE, WSW (425MM)",18.62,0.00,10,,06/06/25,06/04/25,12,219,,18.62,31.03,HP76630-TLA-A01,,76620,,,0,1,0.00,219
Delta Dealer,HP76630-TR0-A02,City Cars,"BLADE, WSW (575MM)",20.31,0.00,4,,06/09/25,06/10/25,12,219,,20.31,33.85,,,76620,,,0,1,0.00,219
Delta Dealer,HP76630-TS8-A02,City Cars,"BLADE, WSW (600MM)",22.58,0.00,2,,05/17/25,05/20/25,12,219,,22.58,37.63,,,76620,,,0,1,0.00,219
Delta Dealer,HP76630-TVA-A01,City Cars,"BLADE, WSW (400MM)",20.31,0.00,7,,06/06/25,06/05/25,12,219,,20.31,33.85,,,76620,,,0,1,0.00,219
Delta Dealer,HP76632-S2K-004,City Cars,"RUB, BLADE (350MM)",4.14,0.00,5,,05/12/25,05/14/25,12,225B,,4.14,6.90,,,38472,,,0,1,0.00,225B
Delta Dealer,HP76632-S50-003,City Cars,"RUB, BLADE (425MM)",4.14,0.00,4,AP,03/10/25,02/21/25,6,218,,4.14,6.90,,,38472,,AP,0,5,0.00,218
Delta Dealer,HP76632-S6M-003,City Cars,"RUB, BLADE (500MM)",4.14,0.00,9,,10/30/24,10/24/24,12,224E,,4.14,6.90,,0,38472,,,0,5,0.00,224E
Delta Dealer,HP76632-S84-A01,City Cars,"RUB, BLADE (475MM)",4.14,0.00,6,AP,02/26/25,10/27/23,12,225D,,4.14,6.90,,,38472,,AP,0,5,0.00,225D
Delta Dealer,HP76632-SDA-A01,City Cars,"RUB, BLADE (450MM)",4.14,0.00,4,,05/28/25,03/18/25,12,225B,,4.14,6.90,,,38472,,,0,5,0.00,225B
Delta Dealer,HP76632-SHJ-A01,City Cars,"RUB, BLADE (550MM)",4.14,0.00,1,,06/05/25,10/18/24,12,224A,,4.14,6.90,,,38472,,,0,1,0.00,224A
Delta Dealer,HP76632-SHJ-A11,City Cars,"RUB, BLADE (550MM)",4.14,0.00,1,,03/10/25,03/11/25,12,225C,,4.14,6.90,,,38472,,,0,1,0.00,225C
Delta Dealer,HP76632-SJC-A01,City Cars,"RUB, BLADE (550MM)",4.14,0.00,1,AP,02/11/25,04/18/24,6,224H,,4.14,6.90,,,38472,,AP,0,1,0.00,224H
Delta Dealer,HP76632-SMA-004,City Cars,"RUB, BLADE (350MM)",4.14,0.00,1,NS,05/16/25,05/10/25,6,220,,4.14,6.90,,,38472,,NS,0,1,0.00,220
Delta Dealer,HP76632-SNA-A01,City Cars,"RUB, BLADE (575MM)",4.14,0.00,1,AP,06/10/25,09/03/22,12,224C,,4.14,6.90,,,38472,,AP,0,1,0.00,224C
Delta Dealer,HP76632-STK-A02,City Cars,"RUB, BLADE (400MM)",4.14,0.00,5,,06/13/25,05/21/25,12,224D,,4.14,6.90,,,38472,,,0,1,0.00,224D
Delta Dealer,HP76632-SWA-J02,City Cars,"RUB, BLADE (425MM)",4.14,0.00,5,,05/21/25,04/25/25,12,225B,,4.14,6.90,,0,38472,,,0,1,0.00,225B
Delta Dealer,HP76632-SYP-004,City Cars,"RUB, BLADE (475MM)",4.14,0.00,1,AP,02/12/25,02/27/24,12,224F,,4.14,6.90,,,38472,,AP,0,1,0.00,224F
Delta Dealer,HP76632-SZA-A01,City Cars,"RUB, BLADE (525MM)",4.14,0.00,5,,06/09/25,05/06/25,12,224B,,4.14,6.90,,,38472,,,0,1,0.00,224B
Delta Dealer,HP76632-T4N-H04,City Cars,"RUB, BLADE (575MM)",4.14,0.00,13,,06/12/25,05/28/25,12,225F,,4.14,6.90,,0,38472,,,0,1,0.00,225F
Delta Dealer,HP76632-T5A-J04,City Cars,"RUB, BLADE (350MM)",4.14,0.00,7,,04/30/25,04/22/25,12,226F,,4.14,6.90,,0,38472,,,0,1,0.00,226F
Delta Dealer,HP76632-T6L-H04,City Cars,"RUB, BLADE (450MM)",4.14,0.00,19,,06/14/25,05/10/25,12,224G,,4.14,6.90,,0,38472,,,0,1,0.00,224G
Delta Dealer,HP76632-T7A-033,City Cars,"RUB, BLADE (400MM)",4.14,0.00,6,,06/16/25,06/03/25,12,226F,,4.14,6.90,,0,38472,,,0,1,0.00,226F
Delta Dealer,HP76632-TA0-A02,City Cars,"RUB, BLADE (475MM)",4.14,0.00,11,,06/04/25,04/23/25,12,225A,,4.14,6.90,,0,38472,,,0,1,0.00,225A
Delta Dealer,HP76632-TK8-A04,City Cars,"RUB, BLADE (550MM)",4.63,0.00,5,,05/30/25,05/20/25,12,225G,,4.63,7.72,HP76632-TK8-A03,0,38472,,,0,1,0.00,225G
Delta Dealer,HP76632-TZ3-A04,City Cars,"RUB, BLADE (425MM)",4.14,0.00,21,,06/14/25,06/13/25,12,225G,,4.14,6.90,HP76632-TZ3-A03,0,38472,,,0,1,0.00,225G
Delta Dealer,HP76711-TZA-J01,City Cars,"CAP, PIVOT",5.99,0.00,2,AP,05/14/24,05/14/24,6,191G,,5.99,9.98,,,76561,,AP,0,1,0.00,191G
Delta Dealer,HP76720-SZT-G01,City Cars,"ARM, RR. WIPER",40.27,0.00,1,AP,03/13/24,03/14/24,6,204,,40.27,67.12,,,76720,,AP,0,1,0.00,204
Delta Dealer,HP76720-TK8-A01,City Cars,"ARM, RR. WIPER",13.67,0.00,2,AP,08/30/24,08/30/24,8,204,,13.67,22.78,,,76720,,AP,0,1,0.00,204
Delta Dealer,HP76721-T4N-H01,City Cars,Elite Components,8.47,0.00,2,,06/11/25,06/12/25,4,185,,8.47,14.12,,,76721,,,0,1,0.00,185
Delta Dealer,HP76722-SZA-A01,City Cars,"RUB, BLADE (350MM)",4.14,0.00,5,,05/05/25,05/01/25,12,201E,,4.14,6.90,,,38472,,,0,1,0.00,201E
Delta Dealer,HP76722-T90-A01,City Cars,"RUB, BLADE (350MM)",4.14,0.00,8,,05/30/25,06/03/25,12,226G,,4.14,6.90,,,38472,,,0,1,0.00,226G
Delta Dealer,HP76722-TG4-T01,City Cars,"RUB, BLADE (250MM)",4.14,0.00,16,,05/16/25,05/09/25,12,201E,,4.14,6.90,,,38472,,,0,1,0.00,201E
Delta Dealer,HP76722-TRN-H01,City Cars,"RUB, BLADE (300MM)",4.14,0.00,22,,06/13/25,06/13/25,12,226F,,4.14,6.90,,,38472,,,0,1,0.00,226F
Delta Dealer,HP76730-S2X-003,City Cars,"BLADE, WSW (350MM)",16.59,0.00,2,,04/03/25,04/05/25,12,220,,16.59,27.66,,,76730,,,0,1,0.00,220
Delta Dealer,HP76730-SFA-003,City Cars,"BLADE, RR. (350MM)",15.13,0.00,1,,05/05/25,05/06/25,12,227F,,15.13,25.22,,,76730,,,0,1,0.00,227F
Delta Dealer,HP76730-SHJ-A01,City Cars,"BLADE, RR. (400MM)",10.45,0.00,1,,04/09/25,04/11/25,12,219,,10.45,17.42,,,76730,,,0,1,0.00,219
Delta Dealer,HP76730-SZA-A02,City Cars,"BLADE, WSW (356MM)",15.73,0.00,1,,04/01/25,04/02/25,12,219,,15.73,26.22,,,76730,,,0,1,0.00,219
Delta Dealer,HP76730-T0A-003,City Cars,"BLADE, WSW (315MM)",28.86,0.00,4,,06/12/25,06/14/25,12,219,,28.86,48.10,,,76730,,,0,1,0.00,219
Delta Dealer,HP76730-T43-003,City Cars,"BLADE, WSW (300MM)",9.07,0.00,3,,04/05/25,04/08/25,12,220,,9.07,15.12,,,76730,,,0,1,0.00,220
Delta Dealer,HP76730-T7A-003,City Cars,"BLADE, WSW (250MM)",18.26,0.00,3,,06/13/25,06/14/25,12,220,,18.26,30.44,,,76730,,,0,1,0.00,220
Delta Dealer,HP76730-T90-A01,City Cars,"BLADE, WSW (350MM)",6.86,0.00,1,AP,11/19/24,11/19/24,12,220,,6.86,11.43,,,76730,,AP,0,1,0.00,220
Delta Dealer,HP76730-TG4-T01,City Cars,"BLADE, WSW (250MM)",12.53,0.00,2,,06/16/25,05/29/25,12,220,,12.53,20.89,,,76730,,,0,1,0.00,220
Delta Dealer,HP76730-TGG-A12,City Cars,"BLADE, RR. (350MM)",28.55,0.00,4,,12/31/24,10/18/24,12,220,,28.55,47.58,,,76730,,,0,1,0.00,220
Delta Dealer,HP76730-THR-A21,City Cars,"BLADE, WSW (400)",8.20,0.00,6,,06/14/25,06/04/25,12,226F,,8.20,13.67,,,76730,,,0,1,0.00,226F
Delta Dealer,HP76730-TK8-A21,City Cars,"BLADE, WSW (400MM)",10.86,0.00,2,,06/02/25,06/04/25,12,219,,10.86,18.10,,,76730,,,0,1,0.00,219
Delta Dealer,HP76730-TRN-H01,City Cars,"BLADE, WSW (300MM)",24.75,0.00,9,,06/02/25,05/23/25,12,220,,24.75,41.25,,,76730,,,0,1,0.00,220
Delta Dealer,HP76730-TZ5-A01,City Cars,"BLADE, WSW (350MM)",15.73,0.00,7,,06/11/25,06/12/25,12,201F,,15.73,26.22,,,76730,,,0,1,0.00,201F
Delta Dealer,HP76732-T0A-003,City Cars,"RUB, BLADE (315MM)",4.14,0.00,13,,06/09/25,06/04/25,12,201E,,4.14,6.90,,,38472,,,0,1,0.00,201E
Delta Dealer,HP76732-TP6-A02,City Cars,"RUB, BLADE (525MM)",4.14,0.00,5,AP,09/27/24,10/26/22,12,201E,,4.14,6.90,,0,38472,,AP,0,1,0.00,201E
Delta Dealer,HP7674,City Cars,DAVID WILSON,10.99,0.00,4,,06/05/25,04/24/25,22,197,,10.99,19.99,,0,,,,0,1,0.00,197
Delta Dealer,HP76802-SS0-003,City Cars,"CAP, MOUTH",8.89,0.00,1,AP,06/18/24,11/07/24,6,200C,,8.89,14.82,,,46662,,AP,0,1,0.00,200C
Delta Dealer,HP76806-TBA-A01,City Cars,"MOTOR, FR. WASHER",19.10,0.00,2,,05/21/25,05/29/25,5,199H,,19.10,31.83,,,76806,,,0,1,0.00,199H
Delta Dealer,HP76809-SXS-A01,City Cars,"GROMMET, WASHER TANK",3.34,0.00,1,,03/05/25,03/05/25,5,192E,,3.34,5.57,,,91570,,,0,1,0.00,192E
Delta Dealer,HP76810-S5D-A01,City Cars,"NOZZLE, WSWA",28.68,0.00,1,AP,11/10/23,11/09/23,6,201E,,28.68,47.80,HP76810-S5A-A01,,76810,,AP,0,1,0.00,201E
Delta Dealer,HP76810-SZA-A01ZA,City Cars,"NOZZLE, FR. *NH89*",19.07,0.00,2,,05/06/25,05/07/25,4,201E,,19.07,31.78,HP76810-SZA-A00ZA,,76810,,,0,1,0.00,201E
Delta Dealer,HP76810-TBA-A01,City Cars,"NOZZLE, FR. WSWA",5.89,0.00,2,,04/02/25,04/03/25,8,201E,,5.89,9.82,,,76810,,,0,1,0.00,201E
Delta Dealer,HP76810-TG7-A11,City Cars,"NOZZLE, FR. WSWA",15.95,0.00,1,,04/17/25,04/18/25,6,175,,15.95,26.58,,,76810,,,0,1,0.00,175
Delta Dealer,HP76810-TK8-A01,City Cars,"NOZZLE, FR. WSWA",9.62,0.00,2,,06/13/25,06/14/25,5,201E,,9.62,16.03,,,76810,,,0,1,0.00,201E
Delta Dealer,HP76810-TK8-A21,City Cars,"NOZZLE, FR. WSWA",9.62,0.00,2,,02/11/25,01/17/25,4,201E,,9.62,16.03,,,76810,,,0,1,0.00,201E
Delta Dealer,HP76810-TX4-A01,City Cars,NOZZLE ASSY.,8.93,0.00,1,NS,05/27/25,05/28/25,6,SPORD,,8.93,14.88,,,76810,,NS,0,1,0.00,SPORD
Delta Dealer,HP76830-SZA-A11,City Cars,MATTHEW KING,3.80,0.00,1,NS,01/16/25,01/08/25,6,197F,,3.80,6.33,,,90160,,NS,0,1,0.00,197F
Delta Dealer,HP76838-SZA-A30,City Cars,"CLIP, WASHER TUBE",4.21,0.00,1,AP,03/31/25,03/29/25,6,199H,,4.21,7.02,,,90650,,AP,0,1,0.00,199H
Delta Dealer,HP76840-SCA-A01,City Cars,"TANK SET, WASHER",182.38,0.00,1,AP,05/28/24,05/25/24,6,205,,182.38,303.97,,,38511,,AP,0,1,0.00,205
Delta Dealer,HP76841-TBA-A01,City Cars,"TANK, WASHER (2.5L)",18.00,0.00,1,,06/13/25,06/14/25,5,539,,18.00,30.00,,,38511,,,0,1,0.00,539
Delta Dealer,HP76842-SE4-A02,City Cars,"BUSH, WASHER TANK",2.17,0.00,2,,03/28/25,05/29/25,5,201F,,2.17,3.62,HP76842-TBA-A01,,91570,,,0,1,0.00,201F
Delta Dealer,HP76842-SHJ-A01,City Cars,"BUSH, WASHER TANK",3.88,0.00,1,,05/08/25,05/08/25,5,201F,,3.88,6.47,,,91430,,,0,1,0.00,201F
Delta Dealer,HP76846-TA5-A01,City Cars,"PUMP SET, WASHER",84.54,0.00,1,AP,03/05/24,05/11/24,8,201F,,84.54,140.90,,,76806,,AP,0,1,0.00,201F
Delta Dealer,HP76846-TP6-C01,City Cars,"PUMP SET, WASHER",26.08,0.00,1,,05/08/25,05/08/25,5,201F,,26.08,43.47,,,76806,,,0,1,0.00,201F
Delta Dealer,HP77206-TBG-A00ZA,City Cars,VISOR ASSY. *NH900L*,298.94,0.00,1,AP,,06/14/24,6,512A,,298.94,498.23,,,77201,,AP,0,1,0.00,512A
Delta Dealer,HP77230-T7J-H01ZA,City Cars,"HOLDER, CUP *NH900L*",136.89,0.00,1,,02/17/25,02/18/25,5,181,,136.89,228.15,,,77230,,,0,1,0.00,181
Delta Dealer,HP77251-T90-A03ZA,City Cars,"PNL, CENTER *NH900L*",67.89,0.00,1,AP,12/18/24,12/17/24,6,554A,,67.89,113.15,HP77251-T90-A02ZA,,77600,,AP,0,1,0.00,554A
Delta Dealer,HP77259-THR-A01ZA,City Cars,GARNISH *NH900L*,35.70,0.00,1,AP,10/31/23,09/26/23,6,154,,35.70,59.50,,,83111,,AP,0,1,0.00,154
Delta Dealer,HP77466-SV4-000,City Cars,"SEAL, FR. INSTRUMENT",33.79,0.00,1,,06/11/25,06/11/25,5,181,,33.79,56.32,,,91510,,,0,1,0.00,181
Delta Dealer,HP77466-TL0-G01,City Cars,"SEAL, FR. INSTRUMENT",15.43,0.00,2,,06/13/25,06/13/25,4,185,,15.43,25.72,,,91510,,,0,1,0.00,185
Delta Dealer,HP77520-SDA-A01,City Cars,"CYLINDER, GLOVE BOX",28.46,0.00,1,AP,12/12/23,12/08/23,6,201G,,28.46,47.43,,,77540,,AP,0,1,0.00,201G
Delta Dealer,HP77530-T39-A01,City Cars,"DAMPER, GLOVE BOX",3.68,0.00,1,NS,03/28/25,03/29/25,6,SPORD,,3.68,6.13,,,91540,,NS,0,1,0.00,SPORD
Delta Dealer,HP77530-TLA-A01,City Cars,"DAMPER, GLOVE BOX",5.01,0.00,2,,03/26/25,03/27/25,5,201H,,5.01,8.35,,,91540,,,0,1,0.00,201H
Delta Dealer,HP77610-TVA-A01ZA,City Cars,OUTLET *NH900L*,146.30,0.00,1,,11/22/24,11/26/24,8,152,,146.30,243.83,,,77600,,,0,1,0.00,152
Delta Dealer,HP77810-TK6-A20ZA,City Cars,"MOD, DRIVER *NH167L*",1096.64,0.00,1,AP,,09/24/24,6,103,,"1,096.64","1,827.73",HP77810-TK6-A80ZA,,77800,,AP,0,1,0.00,103
Delta Dealer,HP77810-TR6-A90ZA,City Cars,"MOD, DRIVER *NH167L*",722.74,0.00,1,AP,02/21/24,02/22/24,6,534,,722.74,"1,204.57",HP77810-TR6-A81ZA,,77800,,AP,0,1,0.00,534
Delta Dealer,HP77900-S5A-A14,City Cars,*77900-S5A-999,141.16,0.00,1,AP,06/24/24,06/25/24,6,116,,141.16,235.27,HP77900-S5A-999,,77900,,AP,0,1,0.00,116
Delta Dealer,HP77900-T0A-A13,City Cars,"REEL ASSY., CABLE",35.97,0.00,1,AP,09/30/24,09/28/24,6,116,,35.97,59.95,HP77900-T0A-A12,,77900,,AP,0,1,0.00,116
Delta Dealer,HP77900-T5R-A22,City Cars,"REEL ASSY., CABLE",41.84,0.00,1,,04/14/25,04/15/25,5,205,,41.84,69.73,,,77900,,,0,1,0.00,205
Delta Dealer,HP77900-TBA-A12,City Cars,"REEL ASSY., CABLE",102.80,0.00,1,,05/02/25,05/06/25,5,205,,102.80,171.33,,0,77900,,,0,1,0.00,205
Delta Dealer,HP77900-TR0-A11,City Cars,"REEL ASSY., CABLE",102.80,0.00,1,,04/24/25,04/25/25,5,205,,102.80,171.33,,,77900,,,0,1,0.00,205
Delta Dealer,HP77930-T20-B22,City Cars,"SENSOR, FR. CRASH",25.24,0.00,1,,06/12/25,06/13/25,5,192A,,25.24,42.07,,,77910,,,0,1,0.00,192A
Delta Dealer,HP77930-T2A-A01,City Cars,"SENSOR, FR. CRASH",36.05,0.00,1,,02/05/25,02/05/25,8,201H,,36.05,60.08,,,77910,,,0,1,0.00,201H
Delta Dealer,HP77930-T6Z-B11,City Cars,"SENSOR, FR. CRASH",59.88,0.00,1,,12/06/24,12/06/24,5,192B,,59.88,99.80,,,77910,,,0,1,0.00,192B
Delta Dealer,HP77930-T6Z-B21,City Cars,"SENSOR, FR. CRASH",59.88,0.00,1,,11/18/24,11/16/24,5,192E,,59.88,99.80,,,77910,,,0,1,0.00,192E
Delta Dealer,HP77930-TBA-B11,City Cars,"SENSOR, FR. CRASH",35.55,0.00,1,,04/18/25,04/19/25,5,205,,35.55,59.25,,,77910,,,0,1,0.00,205
Delta Dealer,HP77930-TBA-B21,City Cars,"SENSOR, FR. CRASH",35.55,0.00,2,,06/03/25,06/04/25,4,201H,,35.55,59.25,,,77910,,,0,1,0.00,201H
Delta Dealer,HP77930-TLA-A01,City Cars,"SENSOR, FR. CRASH",24.67,0.00,1,,05/29/25,05/30/25,5,201H,,24.67,41.12,,,77910,,,0,1,0.00,201H
Delta Dealer,HP77930-TVA-A01,City Cars,"SENSOR, FR. CRASH",17.20,0.00,1,,05/29/25,05/29/25,5,201H,,17.20,28.67,,,77910,,,0,1,0.00,201H
Delta Dealer,HP77960-TA0-A02,City Cars,DOROTHY HILL,185.00,0.00,1,,06/05/25,06/14/25,8,192,,185.00,308.33,,,77960,,,0,1,0.00,192
Delta Dealer,HP77960-TBA-A06,City Cars,DOROTHY HILL,421.23,0.00,2,,03/11/25,02/12/25,5,205,,421.23,648.05,"HP77960-TBA-A05
HP77960-TBA-A02",0,77960,,,0,1,0.00,205
Delta Dealer,HP77960-TR0-A22,City Cars,DOROTHY HILL,620.08,0.00,1,AP,02/21/24,02/22/24,6,205,,620.08,953.97,,,77960,,AP,0,1,0.00,205
Delta Dealer,HP77970-SJA-E11,City Cars,"SENSOR, SIDE IMPACT",59.64,0.00,1,NS,03/20/25,03/17/25,6,201H,,59.64,99.40,,,77970,,NS,0,1,0.00,201H
Delta Dealer,HP77970-T0A-J01,City Cars,"SENSOR, SIDE IMPACT",44.52,0.00,2,AP,10/19/24,10/08/24,6,SPORD,,44.52,74.20,,,77970,,AP,0,1,0.00,SPORD
Delta Dealer,HP77970-THR-A01,City Cars,"SENSOR, SIDE IMPACT",24.61,0.00,2,AP,03/27/24,08/21/24,8,201H,,24.61,41.02,,,77970,,AP,0,1,0.00,201H
Delta Dealer,HP77970-TR0-A11,City Cars,"SENSOR, SIDE IMPACT",31.90,0.00,2,AP,10/21/24,10/22/24,6,192A,,31.90,53.17,,,77970,,AP,0,1,0.00,192A
Delta Dealer,HP77970-TVA-C01,City Cars,"SENSOR, SIDE IMPACT",18.04,0.00,1,AP,09/29/23,04/05/23,6,201H,,18.04,30.07,,,77970,,AP,0,1,0.00,201H
Delta Dealer,HP78100-T5R-A92,City Cars,Royal Supply Co,634.84,0.00,1,NS,01/16/25,01/14/25,6,555D,,634.84,"1,058.07",HP78100-T5R-A91,,78100,,NS,0,1,0.00,555D
Delta Dealer,HP78200-TR3-A21,City Cars,Royal Supply Co,279.22,0.00,1,AP,01/26/24,01/26/24,6,539,,279.22,465.37,,,78100,,AP,0,1,0.00,539
Delta Dealer,HP78501-T0A-A40ZA,City Cars,GRIP *NH167L*,77.23,0.00,1,AP,02/17/22,01/07/25,6,534,,77.23,128.72,,,78511,,AP,0,1,0.00,534
Delta Dealer,HP78501-T2A-U51ZA,City Cars,"WHEEL, STRG *NH167L*",389.33,0.00,1,AP,,,6,535,,389.33,648.88,,,78511,,AP,0,1,0.00,535
Delta Dealer,HP78501-T90-A12ZA,City Cars,GRIP *NH900L*,206.65,0.00,1,NS,06/13/25,06/14/25,6,SPORD,,206.65,344.42,,,78511,,NS,0,1,0.00,SPORD
Delta Dealer,HP78501-TBA-A11ZA,City Cars,GRIP *NH900L*,120.41,0.00,1,NS,,,6,534,,120.41,200.68,HP78501-TBA-A10ZA,,78511,,NS,0,1,0.00,534
Delta Dealer,HP78518-T20-A31ZA,City Cars,Prime Parts Ltd,13.37,0.00,1,AP,,12/06/23,6,156,,13.37,22.28,,,91710,,AP,0,1,0.00,156
Delta Dealer,HP79115-T0G-A01,City Cars,Fast Parts Co,92.21,0.00,1,NS,06/11/25,06/10/25,6,184,,92.21,153.68,HP79115-T0A-A01,,79110,,NS,0,1,0.00,184
Delta Dealer,HP79140-SWA-A01,City Cars,"MOTOR ASSY., MODE",120.04,0.00,1,AP,05/28/24,05/29/24,8,205,,120.04,200.07,,,79140,,AP,0,1,0.00,205
Delta Dealer,HP79140-SZA-305,City Cars,"MOTOR ASSY,MODE",112.16,0.00,1,,10/12/24,10/15/24,8,205,,112.16,186.93,,0,79140,,,0,1,0.00,205
Delta Dealer,HP79140-TK8-A52,City Cars,"MOTOR ASSY., S/V",87.97,0.00,1,AP,09/03/24,09/04/24,6,119,,87.97,146.62,HP79140-TK8-A51,,79140,,AP,0,1,0.00,119
Delta Dealer,HP79160-TBA-A21,City Cars,"MOTOR ASSY., AIR MIX",24.91,0.00,1,NS,,,6,157,,24.91,41.52,HP79160-TBA-A11,,69514,,NS,0,1,0.00,157
Delta Dealer,HP79303-TR0-A01,City Cars,"LID, FILTER",3.77,0.00,1,,12/11/24,12/13/24,8,205,,3.77,6.28,,,66666,,,0,1,0.00,205
Delta Dealer,HP79303-TVA-A01,City Cars,"LID, FILTER",12.53,0.00,2,,03/05/25,03/05/25,8,205,,12.53,20.88,,,66666,,,0,1,0.00,205
Delta Dealer,HP79305-30A-A41,City Cars,BLOWER SUB-ASSY.,235.77,0.00,1,,03/08/25,06/04/24,8,555B,,235.77,392.95,,,79305,,,0,1,0.00,555B
Delta Dealer,HP79307-TZ5-A61,City Cars,"MOTOR SUB-ASSY., FR.",168.17,0.00,1,AP,12/05/24,08/19/23,8,179,,168.17,280.28,,,79310,,AP,0,1,0.00,179
Delta Dealer,HP79310-T2F-A01,City Cars,"MOTOR ASSY., FAN",124.90,0.00,1,,06/14/25,05/16/25,5,205,,124.90,208.17,,,79310,,,0,1,0.00,205
Delta Dealer,HP79310-TBA-A11,City Cars,"MOTOR ASSY., FAN",50.62,0.00,1,AP,,07/24/24,6,102,,50.62,84.37,,,79310,,AP,0,1,0.00,102
Delta Dealer,HP79310-TLA-A51,City Cars,"MOTOR ASSY., FAN",76.47,0.00,1,,05/08/25,05/07/25,6,102,,76.47,127.45,,,79310,,,0,1,0.00,102
Delta Dealer,HP79311-TR6-A71,City Cars,"MOTOR SET, FAN",89.30,0.00,1,NS,06/09/25,06/14/25,6,181,,89.30,148.83,,,79310,,NS,0,1,0.00,181
Delta Dealer,HP79330-TBA-A11,City Cars,"TRANSISTOR, POWER",37.62,0.00,1,AP,,07/24/24,6,191H,,37.62,62.70,,,79340,,AP,0,1,0.00,191H
Delta Dealer,HP79330-TK8-A01,City Cars,"TRANSISTOR, POWER",43.64,0.00,1,,06/07/25,06/14/25,8,119,,43.64,72.73,,,79340,,,0,1,0.00,119
Delta Dealer,HP79330-TR0-A01,City Cars,"TRANSISTOR, POWER",46.15,0.00,1,,06/14/25,05/14/25,5,193G,,46.15,76.92,,,79340,,,0,1,0.00,193G
Delta Dealer,HP79505-SNA-A01,City Cars,BULB A (T4.2),4.43,0.00,1,AP,01/18/24,12/28/22,6,195G,,4.43,7.38,,,78180,,AP,0,1,0.00,195G
Delta Dealer,HP79600-TLA-A63,City Cars,CPU ASSY.,65.82,0.00,1,AP,02/18/25,04/26/24,8,205,,65.82,109.70,,,79510,,AP,0,1,0.00,205
Delta Dealer,HP79629-SCV-A01,City Cars,"BULB, NEO-WEDGE",10.98,0.00,2,AP,01/24/24,01/17/24,6,195G,,10.98,18.30,,,78180,,AP,0,1,0.00,195G
Delta Dealer,HP79721-TA0-A01,City Cars,"HOSE, WATER INLET",10.21,0.00,1,AP,01/10/24,01/06/24,8,222G,,10.21,17.02,,,79720,,AP,0,1,0.00,222G
Delta Dealer,HP79721-TA1-A00,City Cars,"HOSE, WATER INLET",9.20,0.00,1,AP,01/10/24,08/22/23,8,222G,,9.20,15.33,,,79720,,AP,0,1,0.00,222G
Delta Dealer,HP79721-TR0-A00,City Cars,"HOSE, WATER INLET",10.98,0.00,1,AP,04/16/24,04/17/24,8,222D,,10.98,18.30,,,79720,,AP,0,1,0.00,222D
Delta Dealer,HP79725-SNA-A00,City Cars,"HOSE, WATER OUTLET",11.00,0.00,1,AP,04/16/24,11/18/22,8,221F,,11.00,18.33,,,79720,,AP,0,1,0.00,221F
Delta Dealer,HP79725-TA0-A00,City Cars,"HOSE, WATER OUTLET",10.26,0.00,1,AP,11/15/23,05/10/22,8,221H,,10.26,17.10,,,79720,,AP,0,1,0.00,221H
Delta Dealer,HP79725-TA0-A01,City Cars,"HOSE, WATER OUTLET",9.30,0.00,1,AP,01/10/24,01/06/24,8,221H,,9.30,15.50,,,79720,,AP,0,1,0.00,221H
Delta Dealer,HP79725-TR0-A00,City Cars,"HOSE, WATER OUTLET",14.05,0.00,1,AP,04/16/24,04/17/24,8,222G,,14.05,23.42,,,79720,,AP,0,1,0.00,222G
Delta Dealer,HP80050-T0A-H00,City Cars,LABEL,2.19,0.00,1,,03/18/25,03/18/25,8,226C,,2.19,3.65,,,87533,,,0,1,0.00,226C
